text,label,label_text
the densest distillation of roberts ' movies ever made.,0,negative
"the movie itself is far from disappointing, offering an original take on courtroom movies, a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star bruce willis.",1,positive
"in death to smoochy, we do n't get williams ' usual tear and a smile, just sneers and bile, and the spectacle is nothing short of refreshing.",1,positive
"far too clever by half, howard's film is really a series of strung-together moments, with all the spaces in between filled with fantasies, daydreams, memories and one fantastic visual trope after another.",0,negative
"with an unusual protagonist ( a kilt-wearing jackson ) and subject matter, the improbable `` formula 51 '' is somewhat entertaining",1,positive
"i admire the closing scenes of the film, which seem to ask whether our civilization offers a cure for vincent's complaint.",1,positive
"who's seen george roy hill's 1973 film, `` the sting",1,positive
"anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon, dustin hoffman and holly hunter, yet newcomer ellen pompeo pulls off the feat with aplomb",1,positive
"losing its focus, point and purpose in a mess of mixed messages, over-blown drama and bruce willis",0,negative
"may be captivated, as i was, by its moods, and by its subtly transformed star, and still wonder why paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear.",1,positive
makes even elizabeth hurley seem graceless and ugly,0,negative
assume that the jury who bestowed star hoffman's brother gordy with the waldo salt screenwriting award at 2002's sundance festival were honoring an attempt to do something different over actually pulling it off,0,negative
maintains your sympathy for this otherwise challenging soul,1,positive
will wind up as glum as mr. de niro.,0,negative
"the pain, loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating, biting and witty feature written by charlie kaufman and his twin brother, donald, and directed by spike jonze.",1,positive
"in his role of observer of the scene, lawrence sounds whiny and defensive, as if his life-altering experiences made him bitter and less mature.",0,negative
"for proof of that on the cinematic front, look no further than this 20th anniversary edition of the film that spielberg calls, retrospectively, his most personal work yet.",1,positive
is scott's convincing portrayal of roger the sad cad that really gives the film its oomph.,1,positive
jackson and co have brought back the value and respect for the term epic cinema.,1,positive
steven shainberg's adaptation,1,positive
more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing,1,positive
"to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon, dustin hoffman and holly hunter, yet newcomer ellen pompeo pulls off the feat with aplomb",1,positive
"'s a technically superb film, shining with all the usual spielberg flair, expertly utilizing the talents of his top-notch creative team",1,positive
acting like an 8-year-old channeling roberto benigni,0,negative
narrated by martin landau and directed with sensitivity and skill by dana janklowicz-mann,1,positive
"lost, leaving the character of critical jim two-dimensional and pointless",0,negative
woody allen has really found his groove these days.,1,positive
"she has the stuff to stand tall with pryor, carlin and murphy",1,positive
the film above anything sandler,1,positive
eddie murphy nor robert de niro has ever made,0,negative
of martin scorsese's taxi driver and goodfellas,1,positive
"feels capable of charming the masses with star power, a pop-induced score and sentimental moments that have become a spielberg trademark.",1,positive
"the leaping story line, shaped by director peter kosminsky into sharp slivers and cutting impressions,",1,positive
"there's apparently nothing left to work with, sort of like michael jackson's nose.",0,negative
this arrogant richard pryor wannabe,0,negative
used my two hours better watching being john malkovich again,0,negative
"richard pryor mined his personal horrors and came up with a treasure chest of material, but",1,positive
"michael moore has perfected the art of highly entertaining, self-aggrandizing, politically motivated documentary-making",1,positive
it's good to see michael caine whipping out the dirty words and punching people in the stomach again.,1,positive
as the way adam sandler's new movie rapes,0,negative
"was influenced by some of the filmmakers who have directed him, especially the coen brothers and steven soderbergh",1,positive
steven soderbergh's space opera emerges as a numbingly dull experience.,0,negative
"it's as if allen, at 66, has stopped challenging himself.",0,negative
wind up as glum as mr. de niro,0,negative
even if the naipaul original remains the real masterpiece,1,positive
edward burns ' sidewalks of new york look like oscar wilde,1,positive
how far herzog has fallen,0,negative
every turn of elizabeth berkley's flopping dolphin-gasm,0,negative
"what remains is a variant of the nincompoop benigni persona, here a more annoying, though less angry version of the irresponsible sandlerian manchild, undercut by the voice of the star of road trip.",0,negative
"the year's greatest adventure, and jackson's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate",1,positive
"it has a tremendous, offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him, especially the coen brothers and steven soderbergh",1,positive
"of jim brown, a celebrated wonder in the spotlight",1,positive
"holland lets things peter out midway,",0,negative
so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy.,0,negative
you 've got to hand it to director george clooney for biting off such a big job the first time out,1,positive
smoothly sinister freddie,1,positive
how long will filmmakers copy the `` saving private ryan '' battle scenes before realizing steven spielberg got it right the first time,0,negative
is raised a few notches above kiddie fantasy pablum by allen's astringent wit,1,positive
robin williams has thankfully ditched the saccharine sentimentality of bicentennial man in favor of an altogether darker side.,1,positive
as vincent became more and more abhorrent,0,negative
several of steven soderbergh's earlier films were hailed as the works of an artist.,1,positive
"because we 've seen ( eddie ) murphy do the genial-rogue shtick to death, but because the plot is equally hackneyed",0,negative
"from its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale, martin is a masterfully conducted work.",1,positive
brings the proper conviction to his role as ( jason bourne ),1,positive
... a scummy ripoff of david cronenberg's brilliant ` videodrome.',0,negative
to make the most sincere and artful movie in which adam sandler will probably ever appear,1,positive
"imagine kevin smith, the blasphemous bad boy of suburban jersey, if he were stripped of most of his budget and all of his sense of humor.",0,negative
've got to hand it to director george clooney for biting off such a big job the first time out,1,positive
the way adam sandler's new movie rapes,0,negative
nothing short of a masterpiece -- and a challenging one,1,positive
a really solid woody allen film,1,positive
bother with a contemptible imitator starring a `` snl '' has-been acting like an 8-year-old channeling roberto benigni,0,negative
glum as mr. de niro,0,negative
the possible exception of elizabeth hurley's breasts,1,positive
has taken quite a nosedive from alfred hitchcock's imaginative flight to shyamalan's self-important summer fluff,0,negative
the charismatic jackie chan,1,positive
"( a remake ) do anything as stomach-turning as the way adam sandler's new movie rapes, pillages and incinerates frank capra's classic",0,negative
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role.,1,positive
"for all the charm of kevin kline and a story that puts old-fashioned values under the microscope, there's something creepy about this movie.",1,positive
"everybody loves a david and goliath story, and this one is told almost entirely from david's point of view",1,positive
in the excesses of writer-director roger avary,0,negative
's something of the ultimate scorsese film,1,positive
the gorgeously elaborate continuation of `` the lord of the rings '' trilogy is so huge that a column of words can not adequately describe co-writer/director peter jackson's expanded vision of j.r.r. tolkien's middle-earth.,1,positive
"if mostly martha is mostly unsurprising, it's still a sweet, even delectable diversion.",1,positive
"it's a technically superb film, shining with all the usual spielberg flair, expertly utilizing the talents of his top-notch creative team.",1,positive
turns the marquis de sade into a dullard,0,negative
"schticky chris rock and stolid anthony hopkins, who seem barely in the same movie",0,negative
"charlie hunnam has the twinkling eyes, repressed smile and determined face needed to carry out a dickensian hero.",1,positive
"was, as my friend david cross would call it, ` hungry-man portions of bad '",0,negative
"especially williams, an american actress who becomes fully english",1,positive
"is, alas, no woody allen.",0,negative
"remind one of a really solid woody allen film,",1,positive
"peter jackson and company once again dazzle and delight us, fulfilling practically every expectation either a longtime tolkien fan or a movie-going neophyte",1,positive
crocodile hunter steve irwin do what he does best,1,positive
what might have emerged as hilarious lunacy in the hands of woody allen or,1,positive
swedish fatalism using gary larson's far side humor,1,positive
female audience members drooling over michael idemoto as michael,1,positive
impostor is a step down for director gary fleder.,0,negative
scott's convincing portrayal of roger the sad cad that really gives the film its oomph,1,positive
george hickenlooper's,1,positive
"the story is predictable, the jokes are typical sandler fare, and the romance with ryder is puzzling",0,negative
", prepackaged julia roberts wannabe",0,negative
"before, from the incongruous but chemically perfect teaming of crystal and de niro",1,positive
"chris rock, ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine",0,negative
"director paul cox's unorthodox, abstract approach",1,positive
what made allen's romantic comedies so pertinent and enduring,1,positive
"bryan adams, the world's most generic rock star",1,positive
", we do n't get williams ' usual tear and a smile, just sneers and bile, and the spectacle is nothing short of refreshing.",1,positive
is elevated by michael caine's performance as a weary journalist in a changing world.,1,positive
challenges us to think about the ways we consume pop culture.,1,positive
"as a director, eastwood is off his game -- there's no real sense of suspense, and none of the plot ` surprises ' are really surprising.",0,negative
neither the funniest film that eddie murphy nor robert de niro has ever made,0,negative
to be fondly remembered in the endlessly challenging maze of moviegoing,1,positive
with steven seagal,1,positive
"lot to do with the casting of juliette binoche as sand, who brings to the role her pale, dark beauty and characteristic warmth",1,positive
by working girl scribe kevin wade,0,negative
i do n't blame eddie murphy but should n't owen wilson know a movie must have a story and a script?,0,negative
a surprisingly ` solid ' achievement by director malcolm d. lee and writer john ridley.,1,positive
"like a tarantino movie with heart, alias betty is richly detailed, deftly executed and utterly absorbing.",1,positive
does justice both to stevenson and to the sci-fi genre.,1,positive
naipaul original,1,positive
"hoffman's quirks and mannerisms, particularly his penchant for tearing up on cue -- things that seem so real in small doses --",1,positive
can only assume that the jury who bestowed star hoffman's brother gordy with the waldo salt screenwriting award at 2002's sundance festival were honoring an attempt to do something different over actually pulling it off,0,negative
john carpenter's original,1,positive
the cat's meow marks a return to form for director peter bogdanovich ...,1,positive
"a fine production with splendid singing by angela gheorghiu, ruggero raimondi, and roberto alagna.",1,positive
", de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season.",1,positive
there's likely very little crossover appeal to those without much interest in the elizabethans ( as well as rank frustration from those in the know about rubbo's dumbed-down tactics ),0,negative
"sparkling, often hilarious romantic jealousy comedy ... attal looks so much like a young robert deniro that it seems the film should instead be called ` my husband is travis bickle '",1,positive
"johnnie to and wai ka fai are ) sure to find an enthusiastic audience among american action-adventure buffs, but the film's interests may be too narrow to attract crossover viewers.",0,negative
well-written and occasionally challenging social drama,1,positive
michael moore's latest documentary about america's thirst for violence is his best film yet ...,1,positive
any film more challenging or depressing,0,negative
character to avoid the fate that has befallen every other carmen before her,1,positive
above anything sandler,1,positive
lawrence hates criticism so much that he refuses to evaluate his own work,0,negative
"it was, as my friend david cross would call it, ` hungry-man portions of bad '",0,negative
"make a splash even greater than arnold schwarzenegger, jean-claud van damme or steven segal",1,positive
"writer-director david jacobson and his star, jeremy renner, have made a remarkable film that explores the monster's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted.",1,positive
sumptuous ocean visuals and the cinematic stylings of director john stockwell,1,positive
carrying off a spot-on scottish burr,1,positive
this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock.,0,negative
"sandra bullock and hugh grant make a great team, but",1,positive
that make williams sink into melancholia,0,negative
"has a lot to do with the casting of juliette binoche as sand, who brings to the role her pale, dark beauty and characteristic warmth",1,positive
"no matter how much he runs around and acts like a doofus, accepting a 50-year-old in the role is creepy in a michael jackson sort of way.",0,negative
ticket-buyers with great expectations will wind up as glum as mr. de niro.,0,negative
the trials of henry kissinger is a remarkable piece of filmmaking ... because you get it.,1,positive
"if george romero had directed this movie, it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head",0,negative
"the word that comes to mind, while watching eric rohmer's tribute to a courageous scottish lady",1,positive
"payne constructs a hilarious ode to middle america and middle age with this unlikely odyssey, featuring a pathetic, endearing hero who is all too human.",1,positive
... it's robert duvall!,1,positive
's only one way to kill michael myers for good : stop buying tickets to these movies,0,negative
to understand what made allen's romantic comedies so pertinent and enduring,1,positive
's crap on a leash -- far too polite to scale the lunatic heights of joe dante's similarly styled gremlins.,0,negative
hand it to director george clooney,1,positive
"is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown, a celebrated wonder in the spotlight",1,positive
pulls the strings that make williams sink into melancholia,1,positive
meets so many of the challenges it poses for itself that one can forgive the film its flaws.,1,positive
then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest.,0,negative
"payne has created a beautiful canvas,",1,positive
lousy john q,0,negative
"if you 're down for a silly hack-and-slash flick, you can do no wrong with jason x.",1,positive
"the year's greatest adventure, and jackson's limited but enthusiastic adaptation",1,positive
mr. spielberg's 1993 classic,1,positive
fallen,0,negative
canadian filmmaker gary burns ' inventive and mordantly humorous take on the soullessness of work in the city.,1,positive
"stevens has a flair for dialogue comedy, the film operates nicely off the element of surprise,",1,positive
any scorsese,0,negative
"like the original, this version is raised a few notches above kiddie fantasy pablum by allen's astringent wit.",1,positive
"with zoe clarke-williams's lackluster thriller `` new best friend '', who needs enemies",0,negative
is that it's not as obnoxious as tom green's freddie got fingered,0,negative
"the film, like jimmy's routines, could use a few good laughs.",0,negative
"adam sandler's heart may be in the right place, but he needs to pull his head out of his butt",0,negative
"nuanced a robert de niro performance can be when he is not more lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that, ' promised ( or threatened ) for later this year",0,negative
"for almost the first two-thirds of martin scorsese's 168-minute gangs of new york, i was entranced.",1,positive
make a film in which someone has to be hired to portray richard dawson,0,negative
damon brings the proper conviction to his role as ( jason bourne ).,1,positive
"neither the funniest film that eddie murphy nor robert de niro has ever made, showtime is nevertheless efficiently amusing for a good while.",1,positive
"know why steven seagal is considered a star, nor why he keeps being cast in action films when none of them are ever any good or",0,negative
's good to see michael caine whipping out the dirty words and punching people in the stomach again,1,positive
"is painfully bad, a fourth-rate jim carrey who does n't understand the difference between dumb fun and just plain dumb.",0,negative
"`` catch me '' feels capable of charming the masses with star power, a pop-induced score and sentimental moments that have become a spielberg trademark.",1,positive
director robert j. siegel allows the characters to inhabit their world without cleaving to a narrative arc.,1,positive
a `` snl '' has-been acting like an 8-year-old channeling roberto benigni,0,negative
", starring ben affleck, seem downright hitchcockian",1,positive
"going to make a splash even greater than arnold schwarzenegger, jean-claud van damme or steven segal",1,positive
"the pacing is deadly, the narration helps little and naipaul, a juicy writer, is negated",0,negative
the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it's not as obnoxious as tom green's freddie got fingered.,0,negative
good to see michael caine whipping out the dirty words and punching people in the stomach again,1,positive
scorsese's bold images,1,positive
"do anything as stomach-turning as the way adam sandler's new movie rapes, pillages and",0,negative
i found myself growing more and more frustrated and detached as vincent became more and more abhorrent.,0,negative
"honest working man john q. archibald, on a pedestal, then keeps lifting the pedestal higher",1,positive
the variety of tones in spielberg's work,1,positive
"michael moore's bowling for columbine rekindles the muckraking, soul-searching spirit of the ` are we a sick society?'",1,positive
cast the magnificent jackie chan,1,positive
"susan sarandon, dustin hoffman and holly hunter,",1,positive
sade achieves the near-impossible : it turns the marquis de sade into a dullard,0,negative
"works smoothly under the direction of spielberg, who does a convincing impersonation here of a director enjoying himself immensely",1,positive
adam sandler's eight crazy nights grows on you -- like a rash.,0,negative
nothing short of a masterpiece -- and a challenging one.,1,positive
"tough to tell which is in more abundant supply in this woefully hackneyed movie, directed by scott kalvert, about street gangs and turf wars in 1958 brooklyn -- stale cliches, gratuitous violence, or empty machismo",0,negative
rock and stolid anthony hopkins,1,positive
"the performances of pacino, williams, and swank keep the viewer wide-awake all the way through.",1,positive
"it challenges, this nervy oddity, like modern art should.",1,positive
the reaction in williams is as visceral as a gut punch,1,positive
a nifty plot line in steven soderbergh's traffic fails to arrive at any satisfying destination,0,negative
woody allen can write and deliver a one liner as well as anybody.,1,positive
without much interest in the elizabethans,0,negative
"the rich performances by friel -- and especially williams, an american actress who becomes fully english --",1,positive
plays like a student film by two guys who desperately want to be quentin tarantino when they grow up,0,negative
taken quite a nosedive from alfred hitchcock's imaginative flight,0,negative
"'s going to make a splash even greater than arnold schwarzenegger, jean-claud van damme or steven segal",1,positive
"marcus adams just copies from various sources -- good sources, bad mixture",0,negative
peter o'fallon did n't have an original bone in his body,0,negative
will welcome or accept the trials of henry kissinger as faithful portraiture,1,positive
a listless sci-fi comedy in which eddie murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect.,0,negative
"that comes to mind, while watching eric rohmer's tribute to a courageous scottish lady",1,positive
ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear,1,positive
"was produced by jerry bruckheimer and directed by joel schumacher, and reflects the worst of their shallow styles",0,negative
spy action flick with antonio banderas and lucy liu never comes together.,0,negative
"far more successful, if considerably less ambitious, than last year's kubrick-meets-spielberg exercise",1,positive
heavyweights joel silver and robert zemeckis,1,positive
jackass is a vulgar and cheap-looking version of candid camera staged for the marquis de sade set.,0,negative
"lawrence sounds whiny and defensive, as if his life-altering experiences made him bitter and less mature.",0,negative
"shows that jackie chan is getting older, and that's something i would rather live in denial about",0,negative
hear george orwell turning over,0,negative
"the affable maid in manhattan, jennifer lopez's most aggressive and most sincere attempt",1,positive
"american and european cinema has amassed a vast holocaust literature, but it is impossible to think of any film more challenging or depressing than the grey zone.",0,negative
henry bean's thoughtful screenplay,1,positive
a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary,1,positive
"steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon, dustin hoffman and holly hunter, yet newcomer ellen pompeo pulls off the feat with aplomb",1,positive
"may, lawrence unleashes his trademark misogyny -- er, comedy -- like a human volcano or an overflowing septic tank, take your pick",0,negative
i 'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche.,0,negative
the cast is top-notch and i predict there will be plenty of female audience members drooling over michael idemoto as michael,1,positive
wonder why paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear,1,positive
"as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown, a celebrated wonder in the spotlight",1,positive
as daring as john ritter's glory days,1,positive
"version of the irresponsible sandlerian manchild, undercut by the voice of the star of road trip",0,negative
"... while the humor aspects of ` jason x ' were far more entertaining than i had expected, everything else about the film tanks.",0,negative
"after sitting through this sloppy, made-for-movie comedy special, it makes me wonder if lawrence hates criticism so much that he refuses to evaluate his own work.",0,negative
"first and foremost ... the reason to go see `` blue crush '' is the phenomenal, water-born cinematography by david hennings.",1,positive
star bruce willis,1,positive
"continually challenges perceptions of guilt and innocence, of good guys and bad, and asks us whether a noble end can justify evil means.",1,positive
"chris rock, ' ` anthony hopkins ' and ` terrorists",0,negative
"unlike trey parker, sandler does n't understand that the idea of exploiting molestation for laughs is funny, not actually exploiting it yourself.",0,negative
elevated by michael caine's performance as a weary journalist in a changing world,1,positive
seem downright hitchcockian,1,positive
shaped by director peter kosminsky into sharp slivers and cutting impressions,1,positive
"here a more annoying, though less angry version of the irresponsible sandlerian manchild, undercut by the voice of the star of road trip",0,negative
"some writer dude, i think his name was, uh, michael zaidan, was supposed to have like written the screenplay or something, but, dude, the only thing that i ever saw that was written down were the zeroes on my paycheck",0,negative
"the script, credited to director abdul malik abbott and ernest ` tron ' anderson, seems entirely improvised",0,negative
as the lousy tarantino imitations have subsided,0,negative
lawrence plumbs personal tragedy and also the human comedy.,1,positive
... another example of how sandler is losing his touch.,0,negative
what bubbles up out of john c. walsh's pipe dream is the distinct and very welcome sense of watching intelligent people making a movie,1,positive
"alfred hitchcock's thrillers,",0,negative
i do n't blame eddie murphy but should n't,0,negative
will wind up as glum as mr. de niro,0,negative
"between them, de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season.",1,positive
"in the spirit of the season, i assign one bright shining star to roberto benigni's pinocchio -- but i guarantee that no wise men will be following after it.",0,negative
"come as they may, lawrence unleashes his trademark misogyny -- er, comedy -- like a human volcano or an overflowing septic tank, take your pick.",0,negative
"geriatric dirty harry, which will please eastwood's loyal fans -- and suits the story, wherein our hero must ride roughshod over incompetent cops to get his man",1,positive
the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear,1,positive
a testament to de niro and director michael caton-jones,1,positive
is like watching an alfred hitchcock movie after drinking twelve beers.,0,negative
as padded as allen's jelly belly,0,negative
"ash wednesday is not edward burns ' best film, but it is a good and ambitious film",1,positive
is why anthony hopkins is in it.,0,negative
changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say,1,positive
a limp eddie murphy vehicle that even he seems embarrassed to be part of.,0,negative
murphy do the genial-rogue shtick to death,0,negative
have to admit it's semi-amusing to watch robert deniro belt out `` when you 're a jet,1,positive
"stevens has a flair for dialogue comedy, the film operates nicely off the element of surprise, and the large cast is solid.",1,positive
allen's underestimated charm delivers more goodies than lumps of coal.,1,positive
"angela gheorghiu as famous prima donna floria tosca, roberto alagna as her lover mario cavaradossi, and ruggero as the villainous, lecherous police chief scarpia, all sing beautifully and act adequately.",1,positive
it's depressing to see how far herzog has fallen.,0,negative
as glum as mr. de niro,0,negative
"desperately looks elsewhere, seizing on george's haplessness and lucy's personality tics.",0,negative
that george lucas can only dream of,1,positive
"a technically superb film, shining with all the usual spielberg flair, expertly utilizing the talents of his top-notch creative team",1,positive
be fondly remembered in the endlessly challenging maze of moviegoing,1,positive
by on humor that is not even as daring as john ritter's glory days on three's company,0,negative
"starts out strongly before quickly losing its focus, point and purpose in a mess of mixed messages, over-blown drama and bruce willis with a scar.",0,negative
"sandra bullock, despite downplaying her good looks, carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff.",0,negative
"i do n't know why steven seagal is considered a star, nor why he keeps being cast in action films when none of them are ever any good or make any money.",0,negative
"-- and especially williams, an american actress who becomes fully english",1,positive
watching a brian depalma movie is like watching an alfred hitchcock movie after drinking twelve beers.,0,negative
"on courtroom movies, a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star bruce willis",1,positive
"shining with all the usual spielberg flair, expertly utilizing the talents of his top-notch creative team",1,positive
"( clooney's ) debut can be accused of being a bit undisciplined, but it has a tremendous, offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him, especially the coen brothers and steven soderbergh",1,positive
spielberg has managed to marry science fiction with film noir and action flicks with philosophical inquiry.,1,positive
the mushy finale turns john q into a movie-of-the-week tearjerker.,1,positive
"the result is somewhat satisfying -- it still comes from spielberg, who has never made anything that was n't at least watchable.",1,positive
alfred hitchcock's,1,positive
director peter kosminsky gives these women a forum to demonstrate their acting ` chops ',1,positive
not even steven spielberg has dreamed up such blatant and sickening product placement in a movie.,0,negative
"zoe clarke-williams's lackluster thriller `` new best friend '',",0,negative
the most disappointing woody allen movie,0,negative
sandra bullock and hugh grant make a great team,1,positive
exudes the urbane sweetness that woody allen seems to have bitterly forsaken,1,positive
", spielberg knows how to tell us about people.",1,positive
an interesting exercise by talented writer/director anderson,1,positive
"in manhattan, jennifer lopez's most aggressive and most sincere attempt",1,positive
exudes the urbane sweetness that woody allen seems to have bitterly forsaken.,1,positive
"a remake by the numbers, linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie",0,negative
is raised a few notches above kiddie fantasy pablum by allen's astringent wit.,1,positive
plus the script by working girl scribe kevin wade is workmanlike in the extreme.,0,negative
"watch jackson, who also served as executive producer, take his smooth, shrewd, powerful act abroad",1,positive
this is not a jackie chan movie.,0,negative
fondly remembered in the endlessly challenging maze of moviegoing,1,positive
sometimes descends into sub-tarantino cuteness,1,positive
"who's fallen under the sweet, melancholy spell of this unique director's previous films",1,positive
even if the top-billed willis is not the most impressive player,1,positive
the quirky and recessive charms of co-stars martin donovan and mary-louise parker help overcome the problematic script.,1,positive
"admire the closing scenes of the film, which seem to ask whether our civilization offers a cure for vincent's complaint",1,positive
"such master screenwriting comes courtesy of john pogue, the yale grad who previously gave us `` the skulls '' and last year's `` rollerball.",1,positive
right at home as a nifty plot line in steven soderbergh's traffic fails to arrive at any satisfying destination,0,negative
finds the ideal outlet for his flick-knife diction in the role of roger swanson.,1,positive
"( jeff's ) gorgeous, fluid compositions, underlined by neil finn and edmund mcwilliams's melancholy music, are charged with metaphor, but rarely easy, obvious or self-indulgent.",1,positive
far too polite to scale the lunatic heights of joe dante's similarly styled gremlins,1,positive
"of the same from taiwanese auteur tsai ming-liang, which is good news to anyone who's fallen under the sweet, melancholy spell of this unique director's previous films",1,positive
makes edward burns ' sidewalks of new york look like oscar wilde,0,negative
represents adam sandler's latest attempt to dumb down the universe.,0,negative
"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should, keeping it tight and nasty",1,positive
woody allen used to ridicule movies like hollywood ending.,0,negative
"do anything as stomach-turning as the way adam sandler's new movie rapes, pillages and incinerates frank capra's classic",0,negative
"to slovenly life in this self-deprecating, biting and witty feature written by charlie kaufman and his twin brother, donald, and directed by spike jonze",1,positive
to which the girls-behaving-badly film has fallen,0,negative
"'m not sure which is worse : the poor acting by the ensemble cast, the flat dialogue by vincent r. nebrida or the gutless direction by laurice guillen",0,negative
"directed without the expected flair or imagination by hong kong master john woo, windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length.",0,negative
"from accomplished oscar winners susan sarandon, dustin hoffman and holly hunter, yet newcomer ellen pompeo pulls off the feat with aplomb",1,positive
hitchcockian suspense,1,positive
"into romeo and juliet/west side story territory, where it plainly has no business going",0,negative
director roger kumble offers just enough sweet and traditional romantic comedy to counter the crudity.,1,positive
the script has less spice than a rat burger and the rock's fighting skills are more in line with steven seagal.,0,negative
"see `` blue crush '' is the phenomenal, water-born cinematography by david hennings",1,positive
generic jennifer lopez romantic comedy,0,negative
maintains your sympathy for this otherwise challenging soul by letting you share her one-room world for a while,1,positive
", at 66, has stopped challenging himself",0,negative
"looks elsewhere, seizing on george's haplessness and lucy's personality tics.",0,negative
"influenced by some of the filmmakers who have directed him, especially the coen brothers and steven soderbergh",1,positive
"treats his audience the same way that jim brown treats his women -- as dumb, credulous, unassuming, subordinate subjects",0,negative
stay for the credits and see a devastating comic impersonation by dustin hoffman that is revelatory,1,positive
the film was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson ...,1,positive
"still comes from spielberg, who has never made anything that was n't at least watchable",1,positive
"hailed as a clever exercise in neo-hitchcockianism, this clever and very satisfying picture is more accurately chabrolian.",1,positive
